"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","ftDischarge_cfs","ftTime_EST"
"2024-07-25","2024-07-25 09:13:00","BUFFAM","day",62,NA,"","Pool","","Center",NA,"Rock,Pebble,Granule","Fully shaded",-72.459726,42.38121567,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 09:18:00","BUFFAM","day",18,NA,"","Pool","","Right",NA,"Rock,Boulder","Fully shaded",-72.4598885,42.3813115,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 09:23:00","BUFFAM","day",14,NA,"","Riffle","","Center",NA,"Rock,Pebble,Granule","Fully shaded",-72.46004217,42.38122183,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 09:24:00","BUFFAM","day",19,NA,"","Riffle","","Center",NA,"Rock,Pebble,Granule","Fully shaded",-72.46004417,42.381257,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 09:26:00","BUFFAM","day",56,NA,"","Run","","Left",NA,"Pebble,Rock,Granule","Fully shaded",-72.460178,42.38145683,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 09:32:00","HARRIS","day",20,NA,"","Riffle","","Center",NA,"Rock,Pebble,Granule","Fully shaded",-72.4602965,42.381058,"","iPad",3.5,"2024-07-25 11:27:32"
"2024-07-25","2024-07-25 10:26:00","BUFFAM","day",60,NA,"","Pool","Woody_debris","Center",NA,"Rock,Pebble,Granule,Boulder,Mud","Fully shaded",-72.458332,42.38207,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 10:36:00","BUFFAM","day",57,NA,"","Pool","","Right",NA,"Granule,Pebble,Sand,Rock,Boulder","Mostly shaded",-72.45979367,42.38110583,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 10:39:00","BUFFAM","day",62,NA,"","Pool","","Right",NA,"Sand,Granule,Pebble,Rock,Boulder","Mostly shaded",-72.45978083,42.38109333,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 10:40:00","BUFFAM","day",18,NA,"","Pool","","Center",NA,"Boulder,Rock,Pebble,Granule,Sand","Mostly shaded",-72.46004583,42.3813585,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 10:41:00","BUFFAM","day",19,NA,"","Pool","","Center",NA,"Boulder,Pebble,Rock,Granule,Sand","Mostly shaded",-72.4600615,42.38135267,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 10:42:00","BUFFAM","day",14,NA,"","Glide","","Left",NA,"Granule,Sand,Pebble,Rock","Mostly shaded",-72.46002233,42.38133767,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 10:45:00","BUFFAM","day",56,NA,"","Pool","Woody_debris","Left",NA,"Rock,Pebble,Sand,Granule","Lightly shaded",-72.4602975,42.381305,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 10:47:00","HARRIS","day",20,NA,"","Glide","Woody_debris","Center",NA,"Boulder,Rock,Pebble,Granule,Sand","Mostly shaded",-72.46037267,42.3811285,"","iPad",3.5,"2024-07-25 11:27:32"
"2024-07-25","2024-07-25 11:32:00","BUFFAM","day",60,NA,"","Pool","Woody_debris","Center",NA,"Boulder,Rock,Granule,Sand","Fully shaded",-72.45840617,42.38209,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 11:38:00","BUFFAM","day",62,NA,"","Pool","","Right",NA,"Boulder,Rock,Granule,Pebble,Sand","Lightly shaded",-72.45961283,42.38110367,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 11:40:00","BUFFAM","day",57,NA,"","Pool","","Center",NA,"Boulder,Rock,Mud,Granule,Sand","Lightly shaded",-72.4596875,42.3810845,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 11:42:00","BUFFAM","day",19,NA,"","Pool","","Left",NA,"Rock,Pebble,Granule,Sand","Mostly shaded",-72.45997317,42.38123783,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 11:43:00","BUFFAM","day",18,NA,"","Pool","","Center",NA,"Rock,Pebble,Granule,Sand","Mostly shaded",-72.45998233,42.3812675,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 11:45:00","BUFFAM","day",14,NA,"","Glide","","Center",NA,"Pebble,Granule,Sand,Rock","Mostly shaded",-72.45996533,42.38113183,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 11:47:00","BUFFAM","day",56,NA,"","Pool","Woody_debris","Left",NA,"Rock,Pebble,Granule,Sand","Lightly shaded",-72.46020117,42.38127833,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 11:49:00","HARRIS","day",20,NA,"","Glide","Woody_debris","Center",NA,"Boulder,Rock,Pebble,Granule,Sand","Mostly shaded",-72.46034967,42.3810595,"","iPad",3.5,"2024-07-25 11:27:32"
"2024-07-25","2024-07-25 12:20:00","BUFFAM","day",18,NA,"","Pool","","Right",NA,"Rock,Pebble,Granule","Mostly shaded",-72.4598645,42.38126067,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 12:21:00","BUFFAM","day",19,NA,"","Pool","","Right",NA,"Rock,Pebble,Granule","Mostly shaded",-72.46003717,42.3813115,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 12:30:00","BUFFAM","day",14,188,"","Riffle","","Center",NA,"Rock,Pebble,Granule","Mostly shaded",-72.45993617,42.3813235,"Moving ","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 12:32:00","BUFFAM","day",56,NA,"","Riffle","","Left",NA,"Rock,Pebble","Mostly shaded",-72.46028633,42.38126317,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 12:33:00","HARRIS","day",20,NA,"","Run","","Center",NA,"Rock,Pebble","Fully shaded",-72.46026333,42.3811695,"","iPad",3.5,"2024-07-25 11:27:32"
"2024-07-25","2024-07-25 12:38:00","BUFFAM","day",60,NA,"","Run","","Center",NA,"Rock,Pebble,Granule","Fully shaded",-72.4585615,42.382016,"","iPad",0.76,"2024-07-25 12:08:40"
